"asin","reviewRating","reviewTitle","reviewText","reviewDate"
"B0DL6N8L1Y","5.0 out of 5 stars","My new 2024 iMac","I loved my old iMac which had an elegant 27" screen.  That suddenly got extremely slow after Christmas. I bought the new iMac with 24" screen.  It is much lighter but is not that elegant looking. There is no Apple icon in front.It was easy to set up. There are some new things it comes with, I am still getting used to all the automatic messages  which appear on the screen.  With the new iMac, the old printer did not work, I had to buy a new printer too.  Hopefully, I am set up for the next 10 years.","Reviewed in Canada on January 26, 2025"
"B0DL6S84XS","5.0 out of 5 stars","5.0 out of 5 stars
 Good quality, fast and works well.","Beautiful and works well as a computer in the family room.","Reviewed in the United States on December 8, 2024"
"B0DL6S84XS","5.0 out of 5 stars","5.0 out of 5 stars
 Excellent desktop computer","I am delighted with this desktop computer because it is very fast, looks attractive, and was extremely easy to set up. Excellent purchase!","Reviewed in the United States on January 5, 2025"
"B0DL6S84XS","5.0 out of 5 stars","5.0 out of 5 stars
 First time Mac owner","Right out of the box:
It’s a big beautiful YES. I LOVE the color and the screen quality is sooo smooth and pretty. I got this to replace my old one for graphic design school. I will update my review once I’ve used it a while. But so far, it’s gorgeous. Also, for my fellow Sims 4 lovers, it works amazingly well with heavy expansion pack loads. It did updates and downloads soooo fast! Get it!","Reviewed in the United States on December 15, 2024"
"B0DL6S84XS","5.0 out of 5 stars","5.0 out of 5 stars
 Absolutely Astonished","Having recently transferred all the way to Apple products I have been blown away by how intuitive the devices were. This IMAC is almost like a piece of Alien technology to me. I generally just use my computer for everyday things and so have not much need of a 10 Core 10 CPU powerhouse.

I wanted something that would let me navigate the coming AI wave and grow with me for a few years. This is truly and amazing piece of hardware. It has taken me a while to get everything set up and connected (Accounts/Passwords), but it is truly beautiful to behold and amazing to operate.

Very happy with my purchase!","Reviewed in the United States on January 3, 2025"
"B0DL6S84XS","4.0 out of 5 stars","4.0 out of 5 stars
 Fast and reliable.","This is a good upgrade from previous iMacs. Its really fast, and efficient. As usual only downside is storage capacity so make sure if you have heavy files, like games, to get an external hard drive.","Reviewed in the United States on January 11, 2025"
"B0DL6S84XS","5.0 out of 5 stars","5.0 out of 5 stars
 A most excellent computer.","This is an outstanding PC. Boots up in less then 10 seconds and is very powerful. Also ver sleek and chic.","Reviewed in the United States on December 17, 2024"
"B0DL6S84XS","5.0 out of 5 stars","5.0 out of 5 stars
 The Apple technology is amazing","Computer is better than I thought it would be","Reviewed in the United States on February 16, 2025"
"B0DL6S84XS","5.0 out of 5 stars","5.0 out of 5 stars
 Super fast and sharp all-in-one computer","Great option for us in the living room area because it looks so sleek and sharp compared to most other PCs.","Reviewed in the United States on February 14, 2025"
"B0DL6S84XS","5.0 out of 5 stars","5.0 out of 5 stars
 Looks and works well","Replacing older imac, I kept my old trackpad to use instead of the mouse that came with it. I don’t like using the mouse, it’s inconvenient. I did have to buy a 3 pack of adapters that allow connecting USB-A’s to USB-C’s which also allowed connecting my older external drive to the new Mac","Reviewed in the United States on February 20, 2025"
"B0DL6S84XS","5.0 out of 5 stars","5.0 out of 5 stars
 Apple products are GREAT, Apple service is terrible.","I like Apple products as long as I don’t have to deal with Apple. Apple service has diminished greatly of late. I went to the local Apple Store with the expectation of walking out of the store with both a new IMac and a new IPhone. This was being purchased for an 75-year old woman to replace her 11-year old IMac, which could no longer be updated (thanks Apple). There was nothing wrong with the original IMac except for this significant problem.

We were at the store 2-days before the release of the the latest IMac, but she wasn’t clutching her pearls waiting for the latest version. So we learn that the store has zero inventory to make room for the latest models. Brilliant shot in the foot Apple. An eager customer shows up at your door to drop $2,000, but they can’t.

We were able to walk out with an IPhone 14 (not the latest model). About 3-weeks into use of the phone, there was a problem connecting to her WiFi network, so she called Apple for assistance. Four hours later, she was unable to use either her old phone or her new one and Apple told her she needed to contact the phone service carrier. Again, thank you Apple. A 15-minute call with the carrier resolved everything even though they were completely uninvolved with the initial setup and transfer to the new phone.

Apple products are high quality and recommended, but avoid Apple if at all possible.","Reviewed in the United States on December 7, 2024"
"B0DL6S84XS","5.0 out of 5 stars","5.0 out of 5 stars







  
    Excelente Mac!!!","Excelente equipo y desempeño. Facilísimo pasar todo de la computadora anterior a la nueva. Con el ID touch se facilita todo en vez de estar utilizando la contraseña.","Reviewed in the United States on February 12, 2025"
"B0DL6S84XS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Latest Apple desktop.","Arrived in perfect shape. It’s all up to date with the latest Apple software.","Reviewed in the United States on February 20, 2025"
"B0DL6S84XS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Imac with M4 Chip","Its Apple, cant go wrong!","Reviewed in the United States on February 18, 2025"
"B0DL6S84XS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    M4 chip worth the cost","Great machine.","Reviewed in the United States on February 18, 2025"
"B0DL6S84XS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Awesome iMac","The most beautiful fastest greatest iMac ever!I love this iMac it works great with my iPhone, my iPad and my Apple Watch. We all work together.","Reviewed in the United States on January 1, 2025"
"B0DL6S84XS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Another great Apple product!","Computer recently replaced my wife's aging one and she loves it .... no problems so far.","Reviewed in the United States on January 6, 2025"
"B0DL6S84XS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    It works","I have been with MS since the DOS days but their decision to force me to buy a new computer to run Win 11 was the last straw. This is a beautiful computer that works superbly without all the constant tinkering I was used to.  Chrome works perfectly as does Office 365. The Mac versions of my other applications have been seamless. Highly recommended...","Reviewed in the United States on December 14, 2024"
"B0DL6S84XS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Easy","Easy to set up and use","Reviewed in the United States on January 8, 2025"
"B0DL6S84XS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Light but powerful","The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
    Very nice packing like always Apple do, this computer it was customized, I realized the order January 18th and arrived January 4th so if you need the computer fast, take this recommendation. Very light and minimalist.","Reviewed in the United States on February 8, 2025"
"B0DL6S84XS","4.0 out of 5 stars","4.0 out of 5 stars







  
  
    Imac","A few USB ports would be great but thunder/usb cables work just fine. Just don’t ever purchase a iMac with a intel chip. Pure junk. You’d be better off buying a windows 3.1","Reviewed in the United States on December 8, 2024"
"B0DL6S84XS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Excellent me encantó 🎁","⭐️⭐️⭐️⭐️⭐️Excellent","Reviewed in the United States on January 11, 2025"
"B0DL6S84XS","5.0 out of 5 stars","5.0 out of 5 stars







  
    Exelente compu","Para servicio personal, muy buena","Reviewed in the United States on January 3, 2025"
"B0DL6S84XS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Promptness","Great!","Reviewed in the United States on January 5, 2025"
"B0DL6S84XS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    It works like my 2015 iMac, but faster.","I use the new iMac for searching the internet because the safari browser is very secure and fast. Also, the computer is so light that I can move it from desk to a side table by my recliner with ease and it has better speakers for music than my pc all-in-one.","Reviewed in the United States on December 6, 2024"
"B0DL6S84XS","5.0 out of 5 stars","5.0 out of 5 stars







  
  
    Love my new Mac!","Got the green style. Was slightly cheaper and very cool and powerful.","Reviewed in the United States on December 25, 2024"
